epoch,acc,loss,val_acc,val_loss
0,0.96542228249942552,0.17128725249101134,0.97227566582815983,0.13229471817612648
1,0.97632013208725876,0.11494574771427056,0.97305015155247276,0.11414774063797224
2,0.97480216867783487,0.1093486077426111,0.97623105276198618,0.10445569925719783
3,0.97359423917882582,0.10797849477213972,0.97116675831022714,0.11144273284645308
4,0.97412173888262577,0.10405181133571793,0.9716556185767764,0.12056578926387287
5,0.97582342484418083,0.097485910887446472,0.97351455688476562,0.10797547770752794
6,0.97840805614695825,0.084826914988019891,0.97505551292782733,0.099920190604669709
7,0.97569762398214899,0.090228462317848909,0.97574734687805176,0.088514383793586782
8,0.97352600658641142,0.096533436065211017,0.97250290144057505,0.10607204479830605
9,0.97517324896419755,0.090164578070535378,0.97160501707167857,0.10024060566155683
10,0.97686381059534411,0.085776071820188968,0.97333969388689312,0.089933616685725387
11,0.97755232418284699,0.08073089819620638,0.97532145182291663,0.087614715454124276
12,0.97437307133394124,0.092371561400154054,0.9748401982443673,0.096537646083604725
13,0.9776593488805434,0.083696540006819892,0.96928766795567101,0.1000958839874892
14,0.98064480388865749,0.065382406531887899,0.9769300846826463,0.079920895042873558
15,0.97866085837869088,0.071260215035256216,0.97586626098269513,0.088150123932531896
16,0.97660655975341792,0.087412886365371589,0.97645424661182223,0.079696790714349069
17,0.97943916320800783,0.071716679424485744,0.97982092130751841,0.06648999949296315
18,0.97619576173670153,0.077727368189131507,0.97567504928225568,0.078700358846357885
19,0.97938741796156936,0.067959313428796395,0.97697972116016207,0.077898507183861168
20,0.98034133911132815,0.068666025305933812,0.97677741731916157,0.076346800751274535
21,0.97992530149572032,0.065528438996304478,0.97562623023986816,0.080346279201053444
22,0.97902562758501843,0.066197057024520986,0.97934695652553017,0.068522545065553414
23,0.97955065895529358,0.068764844876440134,0.97722608702523373,0.079025882872797187
24,0.97829094494090363,0.07285395973526379,0.97780647731962655,0.075931465874115631
25,0.97693943135878614,0.078411257792921629,0.97901669002714609,0.065443585892873149
26,0.98271341323852535,0.055183408825713043,0.97872343517485116,0.066540616165314398
27,0.97916569990270275,0.070520251047085314,0.98012235051109675,0.074069901679952935
28,0.98127260769114777,0.060599592744427569,0.97949106352669857,0.070126124435947054
29,0.97928375917322497,0.066261557840249119,0.98042280333382748,0.065179026641306426
30,0.98164856854607074,0.059036838329013658,0.97978133247012189,0.065682181112823035
31,0.97899918836705824,0.067575890066869121,0.98142018772306894,0.058606150914870557
32,0.98011637294993681,0.065758536662906403,0.98074488412766225,0.068219904033910664
33,0.97848031100104838,0.071115218716509207,0.97635185150873094,0.071785827477773026
34,0.98121815288768099,0.070403454584233902,0.97738380659194224,0.068892434993315307
35,0.97954728743609265,0.066173504051916743,0.97984368460518978,0.058829103773903282
36,0.9803306186900419,0.065545656466308763,0.97912641933986122,0.064324928137163326
37,0.98072355494779695,0.063207410867599886,0.97902882666814894,0.073655705632908006
38,0.98228212244370405,0.060644045253010356,0.97859057925996329,0.070903305008652662
39,0.98008535048540901,0.060313220650834193,0.97874908220200307,0.067964682000733551
40,0.97998566907994888,0.066865812176290687,0.98043248766944524,0.063806546674597828
41,0.98027012207928821,0.065361599974772505,0.98053668794177828,0.059321239812388307
42,0.98125213174258963,0.058288141833070448,0.97983920006524949,0.068083272847746096
43,0.98219735201667335,0.055508398801526602,0.97636623609633677,0.077947018490660755
44,0.98042239020852484,0.062969753694008382,0.98190454074314659,0.054512011064659985
45,0.98262704961440139,0.05614574082634028,0.98152093660263784,0.057667432131157034
46,0.98122830110437731,0.058495178435216934,0.98151904060727069,0.058986983749838101
47,0.9810412070330452,0.062001569265061444,0.97894664037795298,0.061794594196336608
48,0.98207064235911645,0.054849660741713116,0.97969010898045128,0.062841303823959263
49,0.98183489967794979,0.056092049751211612,0.98307054383414127,0.052728935189190362
50,0.97598715389476098,0.079134626861880802,0.982140858968099,0.05835934542119503
51,0.98435360403621897,0.04617762184318374,0.97938161804562518,0.062101929714637141
52,0.97836477055269133,0.074612265326740104,0.97900283904302687,0.06852011724064748
53,0.9806236884173225,0.059862197256263565,0.97817999976021908,0.068385892547667027
54,0.98231701009413774,0.054241648447864194,0.98131166185651508,0.062812759008790769
55,0.97976662130916825,0.062542137383099869,0.97914742288135348,0.063077077225205447
56,0.98297873665304747,0.056034082272911775,0.98081153915041974,0.063512857559890973
57,0.98088147219489608,0.062729227214175107,0.98065047037033803,0.059336125052400997
58,0.98361409692203294,0.050610300745157634,0.98170254344031926,0.05597648193084058
59,0.98254212772144989,0.054338407998575887,0.98269441014244441,0.052281079192956291
60,0.98182653539320996,0.054930977194624787,0.97991345042274114,0.063504067560036973
61,0.98472899268655212,0.046480671551955094,0.98321517308553064,0.049339411203705129
