epoch,acc,loss,val_acc,val_loss
0,0.48369566513144452,1.6679876524469126,0.54583336114883418,5.9682515144348143
1,0.51992755869160523,1.0767362506493279,0.12916667163372039,7.7259963035583494
2,0.50271741203639819,1.4942580565162327,0.20833334028720857,1.5875649690628051
3,0.46467392988826917,1.1896149490190588,0.19583334028720856,12.586133193969726
4,0.54981885526491248,1.0465848990108655,0.55833334922790523,3.425753116607666
5,0.50996378193730896,1.2480215145194011,0.51666668057441711,7.7295086860656737
6,0.52989132378412329,1.1366017486738123,0.61666668653488155,4.0803614139556883
7,0.5135869707750238,1.1071698069572449,0.57500003576278691,6.8501912117004391
8,0.50905798829120141,1.0089960668397986,0.52916667461395261,5.1334416389465334
9,0.53894929393478064,0.94157778957615723,0.44583335518836975,2.8098721504211426
10,0.584239151166833,0.88955360391865601,0.37916667461395265,1.8599332809448241
11,0.61322465927704517,0.85762427423311316,0.31666667461395265,1.7740673303604126
12,0.55887683707734814,0.97230675427810009,0.42916669249534606,1.1280027627944946
13,0.58333335881647852,0.90440084104952601,0.34166667461395261,1.6342026472091675
14,0.61775364564812707,0.90225899478663574,0.38750000596046447,1.183456802368164
15,0.60688407524772314,0.85916832478150074,0.54583336114883418,1.1085940837860107
16,0.58967392729676293,0.87928067342094751,0.48333334922790527,1.2928991556167602
17,0.618659452251766,0.83347584631132043,0.57083337306976323,0.99411404132843018
18,0.61413046069767163,0.91582051049108093,0.55833334922790523,0.87200921773910522
19,0.60507247758948279,0.84722129676652991,0.58750003576278687,0.77586036920547485
20,0.61231886044792505,0.84245705604553223,0.62500001192092891,0.8165302157402039
21,0.61956524201061414,0.82665816338165943,0.60000002384185791,0.92987074851989748
22,0.64764495258745935,0.78709905043892237,0.58750002384185795,0.98337435722351074
23,0.61413046069767163,0.8146691788797793,0.58750001192092893,0.89366643428802495
24,0.60326088770576147,0.85110442016435706,0.58333336114883427,0.97218704223632812
25,0.65036234389180725,0.83645657611929847,0.54583335518836973,0.90981742143630984
26,0.67481886303943139,0.79113586830056237,0.60833334922790527,1.0056500554084777
27,0.65760872156723682,0.79898605657660438,0.63333333730697627,0.86371686458587649
28,0.65398553402527515,0.81376504638920655,0.6958333492279053,0.90122727155685423
29,0.65217393636703491,0.80945312717686524,0.56666667461395259,0.87825409173965452
30,0.63043480074923974,0.8704136817351632,0.59166668653488164,1.5337620019912719
31,0.67210147691809607,0.8035394044026084,0.57500001192092898,1.126219916343689
32,0.64583336011223169,0.80087683511816932,0.65416671037673946,0.84212747812271116
33,0.63134060476137244,0.80941467181495996,0.56666668653488161,2.3920059442520141
34,0.68206523553184839,0.76203442915626196,0.65000002384185795,0.79825613498687742
35,0.64673914857532666,0.82713450556216028,0.68333334922790523,0.80091067552566531
36,0.64492755869160523,0.81693609901096509,0.57916668653488157,0.87625932693481445
37,0.63586959372396057,0.77310872077941895,0.58750002384185795,1.0282445311546327
38,0.6784420531728993,0.73723541912825208,0.52916669249534609,1.0897361040115356
39,0.65489131989686389,0.7848905661831731,0.66250002384185791,0.83959391117095949
40,0.68025364564812707,0.74191416864809778,0.58750002384185795,0.86921173334121704
41,0.66666669171789417,0.76800713979679602,0.62916668653488161,0.80154223442077632
42,0.64855074882507324,0.82098641343738721,0.58750001192092893,1.0838768005371093
43,0.68206524071486097,0.74811015958371374,0.54166667461395268,1.0747929334640502
44,0.63768118619918823,0.78523785912472266,0.67916668653488155,0.74406728744506834
45,0.64130436337512475,0.80025702196618786,0.66666668653488159,0.81887633800506587
46,0.69746379230333411,0.71757794722266821,0.58750002384185795,0.92344785928726192
47,0.66757248795550805,0.71826907862787659,0.62916667461395259,0.86108167171478267
48,0.59873190781344543,0.85397053024043212,0.56666668653488161,1.3619868993759154
49,0.65307973001314246,0.78201254295266198,0.62500002384185793,0.85397189855575562
50,0.65217393118402234,0.76004003182701441,0.61250003576278689,0.91086547374725346
51,0.62771740685338562,0.81802103571269824,0.53750002384185791,0.95678958892822263
52,0.69021742499392968,0.71881177891855652,0.49583334922790528,0.97318259477615354
53,0.66304350158442626,0.73041276309801184,0.53333334922790532,0.80914676189422607
54,0.59782611546309095,0.8477984951890033,0.60833336114883418,0.88492029905319214
55,0.63496380007785302,0.81385529041290283,0.5708333492279053,1.2887087345123291
56,0.68478262424468994,0.74423491954803467,0.51666669249534602,1.631231141090393
57,0.65126813494640845,0.76755399289338488,0.59583336114883423,1.0442802429199218
